Time,Use[kW],Gen[kW],Office[kW],Garage[kW],Kitchen[kW],LivingRoom[kW],Pressure[mm Hg],WindSpeed [mps],Temperature[C],ApparentTemperature[C],DewPoint[C]
1451625739,0.7314,0.003433333,0.43525,0.048266666,0.00095,0.0016,1014.04,8.23,30.49,22.86,18.33
1451625740,0.729783333,0.003433333,0.434483333,0.04825,0.000966666,0.001516667,1014.04,8.23,30.49,22.86,18.33
1451625741,0.742383333,0.003433333,0.437766667,0.048333334,0.000983367,0.001666667,1014.04,8.23,30.49,22.86,18.33
1451625742,0.725283333,0.003433333,0.438783333,0.048366666,0.0009667,0.001633333,1014.04,8.23,30.49,22.86,18.33
1451625743,0.7073,0.003433333,0.436,0.04825,0.000983366,0.001683333,1014.04,8.23,30.49,22.86,18.33
1451625744,0.698933333,0.003416667,0.434066667,0.04825,0.000933333,0.00175,1014.04,8.23,30.49,22.86,18.33
1451625745,0.704066667,0.003433333,0.4368,0.0482,0.00095,0.001666667,1014.04,8.23,30.49,22.86,18.33
1451625746,0.70155,0.003433333,0.434416667,0.04825,0.000983333,0.00175,1014.04,8.23,30.49,22.86,18.33
1451625747,0.703483333,0.00345,0.437366667,0.04835,0.000983333,0.001716667,1014.04,8.23,30.49,22.86,18.33
1451625748,0.73045,0.003416667,0.435266667,0.0484,0.0009667,0.001516667,1014.04,8.23,30.49,22.86,18.33
1451625749,0.73175,0.00345,0.43545,0.048416666,0.000983367,0.0017,1014.04,8.23,30.49,22.86,18.33
1451625750,0.730383333,0.00345,0.4344,0.048383333,0.001016667,0.0016,1014.04,8.23,30.49,22.86,18.33
1451625751,0.730633333,0.00345,0.43405,0.048466667,0.001016666,0.001583333,1014.04,8.23,30.49,22.86,18.33
1451625752,0.740516667,0.003433333,0.4338,0.0484,0.000983333,0.0016,1014.04,8.23,30.49,22.86,18.33
1451625753,0.78985,0.003466667,0.435466667,0.12445,0.000966667,0.001783333,1014.04,8.23,30.49,22.86,18.33
1451625754,0.781383333,0.003433333,0.436233333,0.116383334,0.000983366,0.0018,1014.04,8.23,30.49,22.86,18.33
1451625755,0.70685,0.00345,0.439066667,0.048533333,0.001,0.001566667,1014.04,8.23,30.49,22.86,18.33
1451625756,0.70345,0.00345,0.435133333,0.048516667,0.000966666,0.001583333,1014.04,8.23,30.49,22.86,18.33
1451625757,0.702116667,0.003416667,0.435433333,0.048483334,0.001016667,0.001616667,1014.04,8.23,30.49,22.86,18.33
1451625758,0.710366667,0.003433333,0.4362,0.048466666,0.001,0.00165,1014.04,8.23,30.49,22.86,18.33
1451625759,0.739833333,0.003433333,0.437933333,0.0484,0.000983333,0.001616667,1014.04,8.23,30.49,22.86,18.33
1451625760,0.830433333,0.00345,0.434916667,0.0483,0.001066667,0.001583333,1014.04,8.23,30.49,22.86,18.33
1451625761,1.067316667,0.00345,0.435683333,0.04785,0.001350033,0.001633333,1014.04,8.23,30.49,22.86,18.33
1451625762,1.192216667,0.003433333,0.435266667,0.047716667,0.0014667,0.001583333,1014.04,8.23,30.49,22.86,18.33
1451625763,1.1816,0.003433333,0.43635,0.047633333,0.00145,0.001566667,1014.04,8.23,30.49,22.86,18.33
1451625764,1.142833333,0.00345,0.4363,0.047816667,0.0014167,0.00165,1014.04,8.23,30.49,22.86,18.33
1451625765,0.955866667,0.00345,0.4361,0.0481,0.001233366,0.001616667,1014.04,8.23,30.49,22.86,18.33
1451625766,0.735,0.003433333,0.435083333,0.0483,0.000966667,0.00175,1014.04,8.23,30.49,22.86,18.33
1451625767,0.719,0.003433333,0.434283333,0.048283333,0.000950033,0.00165,1014.04,8.23,30.49,22.86,18.33
1451625768,0.7061,0.003416667,0.433383333,0.0482,0.000966667,0.0017,1014.04,8.23,30.49,22.86,18.33
1451625769,0.7013,0.003433333,0.436083333,0.048133333,0.000966667,0.00165,1014.04,8.23,30.49,22.86,18.33
1451625770,0.7291,0.00345,0.4368,0.048216666,0.0009667,0.001666667,1014.04,8.23,30.49,22.86,18.33
1451625771,0.731783333,0.003433333,0.43605,0.048266666,0.0009667,0.0017,1014.04,8.23,30.49,22.86,18.33
1451625772,0.727566667,0.00345,0.4334,0.048333333,0.00095,0.001683333,1014.04,8.23,30.49,22.86,18.33
1451625773,0.730816667,0.003433333,0.43615,0.0483,0.000983367,0.001733333,1014.04,8.23,30.49,22.86,18.33
1451625774,0.819,0.003433333,0.441433333,0.048066667,0.001033366,0.001616667,1014.04,8.23,30.49,22.86,18.33
1451625775,0.940266667,0.003433333,0.4426,0.047983333,0.001249967,0.0016,1014.04,8.23,30.49,22.86,18.33
1451625776,0.9514,0.003466667,0.187716667,0.047633333,0.001216666,0.001633333,1014.04,8.23,30.49,22.86,18.33
1451625777,0.892066667,0.003466667,0.131716667,0.047683333,0.001183333,0.0017,1014.04,8.23,30.49,22.86,18.33
1451625778,0.923733333,0.00345,0.164433333,0.047683333,0.0012,0.001616667,1014.04,8.23,30.49,22.86,18.33
1451625779,0.917716667,0.003466667,0.1697,0.0477,0.0012333,0.00165,1014.04,8.23,30.49,22.86,18.33
1451625780,0.87945,0.003533333,0.16825,0.047716667,0.00115,0.001666667,1014.04,8.23,30.49,22.86,18.33
1451625781,0.688583333,0.00345,0.168283333,0.047983333,0.000983333,0.00155,1014.04,8.23,30.49,22.86,18.33
1451625782,0.478733333,0.00345,0.18035,0.04825,0.000816733,0.001633333,1014.04,8.23,30.49,22.86,18.33
1451625783,0.473583333,0.003433333,0.175666667,0.048166667,0.000783367,0.001683333,1014.04,8.23,30.49,22.86,18.33
1451625784,0.471616667,0.003416667,0.17515,0.048166667,0.000816733,0.0016,1014.04,8.23,30.49,22.86,18.33
1451625785,0.47325,0.00345,0.173983333,0.048166666,0.0007833,0.001683333,1014.04,8.23,30.49,22.86,18.33
1451625786,0.474166667,0.003433333,0.174933333,0.048216667,0.000800033,0.001733333,1014.04,8.23,30.49,22.86,18.33
1451625787,0.4725,0.00345,0.174533333,0.048266667,0.000783367,0.0016,1014.04,8.23,30.49,22.86,18.33
1451625788,0.54765,0.00345,0.174083333,0.04815,0.000816633,0.001616667,1014.04,8.23,30.49,22.86,18.33
1451625789,0.605566667,0.003466667,0.174616667,0.047933334,0.000883366,0.001616667,1014.04,8.23,30.49,22.86,18.33
1451625790,0.94595,0.003466667,0.17515,0.047566667,0.001216666,0.001583333,1014.04,8.23,30.49,22.86,18.33
1451625791,0.94375,0.003466667,0.183716667,0.047583334,0.001233367,0.0016,1014.04,8.23,30.49,22.86,18.33
1451625792,0.945883333,0.0035,0.188066667,0.047666666,0.001250033,0.001616667,1014.19,8.02,30.04,22.44,17.82
1451625793,0.903533333,0.00345,0.18675,0.047733333,0.001200033,0.00165,1014.19,8.02,30.04,22.44,17.82
1451625794,0.838333333,0.00345,0.182366667,0.047866667,0.0011,0.001733333,1014.19,8.02,30.04,22.44,17.82
1451625795,0.480616667,0.003466667,0.179716667,0.048466666,0.000783333,0.001633333,1014.19,8.02,30.04,22.44,17.82
1451625796,0.466483333,0.00345,0.166616667,0.0484,0.000800033,0.001616667,1014.19,8.02,30.04,22.44,17.82
1451625797,0.45675,0.003466667,0.1585,0.048466666,0.000816733,0.00165,1014.19,8.02,30.04,22.44,17.82
1451625798,0.419683333,0.00345,0.121633333,0.0485,0.000766667,0.001716667,1014.19,8.02,30.04,22.44,17.82
1451625799,0.46465,0.00345,0.055566667,0.04835,0.000816633,0.001766667,1014.19,8.02,30.04,22.44,17.82
1451625800,0.4944,0.003433333,0.052316667,0.0483,0.000816633,0.001833333,1014.19,8.02,30.04,22.44,17.82
1451625801,0.596016667,0.00345,0.052316667,0.0482,0.0008334,0.0019,1014.19,8.02,30.04,22.44,17.82
1451625802,0.6175,0.00345,0.051883333,0.048166666,0.0008334,0.00175,1014.19,8.02,30.04,22.44,17.82
1451625803,0.811466667,0.003416667,0.051116667,0.047766667,0.000883367,0.001816667,1014.19,8.02,30.04,22.44,17.82
1451625804,1.26425,0.003183333,0.051766667,0.047266667,0.001183334,0.001483333,1014.19,8.02,30.04,22.44,17.82
1451625805,1.22265,0.002983333,0.051816667,0.047183333,0.001200033,0.00115,1014.19,8.02,30.04,22.44,17.82
1451625806,1.135183333,0.003016667,0.051333333,0.047266667,0.001183367,0.0011,1014.19,8.02,30.04,22.44,17.82
1451625807,2.189366667,0.002983333,0.051416667,0.047483333,0.001050034,0.0012,1014.19,8.02,30.04,22.44,17.82
1451625808,1.909016667,0.002683333,0.0513,0.047983333,0.000783334,0.001116667,1014.19,8.02,30.04,22.44,17.82
1451625809,1.14455,0.002216667,0.05115,0.047983333,0.000733367,0.001,1014.19,8.02,30.04,22.44,17.82
1451625810,1.0824,0.002216667,0.051633333,0.047916667,0.000783367,0.001,1014.19,8.02,30.04,22.44,17.82
1451625811,1.120383333,0.002233333,0.051566667,0.04795,0.000783367,0.001,1014.19,8.02,30.04,22.44,17.82
1451625812,1.26325,0.002233333,0.051683333,0.04775,0.000883366,0.001,1014.19,8.02,30.04,22.44,17.82
1451625813,1.704266667,0.00225,0.052,0.046966667,0.001350033,0.001016667,1014.19,8.02,30.04,22.44,17.82
1451625814,1.381166667,0.002833333,0.05135,0.04695,0.001350033,0.001216667,1014.19,8.02,30.04,22.44,17.82
1451625815,1.270783333,0.0031,0.051316667,0.04705,0.001333367,0.001183333,1014.19,8.02,30.04,22.44,17.82
1451625816,1.2902,0.003033333,0.0513,0.04705,0.001333333,0.0012,1014.19,8.02,30.04,22.44,17.82
1451625817,1.279016667,0.00305,0.051766667,0.047016666,0.001333367,0.00115,1014.19,8.02,30.04,22.44,17.82
1451625818,2.184516667,0.0032,0.0522,0.045416667,0.002133367,0.001216667,1014.19,8.02,30.04,22.44,17.82
1451625819,2.254616667,0.003016667,0.061083333,0.045666667,0.002166667,0.001133333,1014.19,8.02,30.04,22.44,17.82
1451625820,1.89545,0.003233333,0.068583333,0.04615,0.002083333,0.001466667,1014.19,8.02,30.04,22.44,17.82
1451625821,1.838966667,0.003333333,0.0615,0.046266667,0.002116666,0.001566667,1014.19,8.02,30.04,22.44,17.82
1451625822,1.82755,0.003316667,0.05255,0.046116666,0.0020333,0.001483333,1014.19,8.02,30.04,22.44,17.82
1451625823,1.83765,0.003333333,0.051833333,0.046183334,0.002099966,0.001583333,1014.19,8.02,30.04,22.44,17.82
1451625824,1.907883333,0.00335,0.051933333,0.046283333,0.0016,0.0015,1014.19,8.02,30.04,22.44,17.82
1451625825,1.99415,0.00335,0.0516,0.046233333,0.001550033,0.001566667,1014.19,8.02,30.04,22.44,17.82
1451625826,2.05125,0.003333333,0.051683333,0.04625,0.001516666,0.00165,1014.19,8.02,30.04,22.44,17.82
1451625827,2.229766667,0.003416667,0.0519,0.045866666,0.001483333,0.001516667,1014.19,8.02,30.04,22.44,17.82
1451625828,3.127216667,0.003383333,0.05145,0.045483333,0.0014167,0.00145,1014.19,8.02,30.04,22.44,17.82
1451625829,3.166233333,0.0034,0.051433333,0.045483333,0.00145,0.001566667,1014.19,8.02,30.04,22.44,17.82
1451625830,3.117416667,0.0034,0.05125,0.045566666,0.00135,0.0015,1014.19,8.02,30.04,22.44,17.82
1451625831,3.036983333,0.003416667,0.051333333,0.045566666,0.0013333,0.001566667,1014.19,8.02,30.04,22.44,17.82
1451625832,2.67135,0.0034,0.051466667,0.0462,0.0008667,0.001516667,1014.19,8.02,30.04,22.44,17.82
1451625833,2.67525,0.003433333,0.051016667,0.0463,0.0009167,0.001616667,1014.19,8.02,30.04,22.44,17.82
1451625834,2.674866667,0.003416667,0.051283333,0.046433333,0.000933367,0.001533333,1014.19,8.02,30.04,22.44,17.82
1451625835,2.74245,0.003383333,0.05105,0.0462,0.000983367,0.001616667,1014.19,8.02,30.04,22.44,17.82
1451625836,2.796566667,0.003416667,0.051083333,0.046033333,0.001083367,0.00155,1014.19,8.02,30.04,22.44,17.82
1451625837,3.106616667,0.0034,0.05155,0.045383333,0.0014167,0.001583333,1014.19,8.02,30.04,22.44,17.82
1451625838,3.0887,0.003416667,0.051566667,0.045233333,0.001383334,0.00155,1014.19,8.02,30.04,22.44,17.82
1451625839,2.908333333,0.003383333,0.051483333,0.045666667,0.0013333,0.001633333,1014.19,8.02,30.04,22.44,17.82
1451625840,1.8194,0.0034,0.05105,0.047216667,0.0004,0.0016,1014.19,8.02,30.04,22.44,17.82
1451625841,1.795433333,0.003366667,0.050966667,0.047233334,0.0004167,0.001566667,1014.19,8.02,30.04,22.44,17.82
1451625842,1.768766667,0.003383333,0.051016667,0.047366667,0.000416633,0.001583333,1014.19,8.02,30.04,22.44,17.82
1451625843,1.450383333,0.003383333,0.050533333,0.0479,0.000633333,0.001583333,1014.19,8.02,30.04,22.44,17.82
1451625844,1.3636,0.003333333,0.050333333,0.048016667,0.000700033,0.001566667,1014.19,8.02,30.04,22.44,17.82
1451625845,1.357416667,0.003383333,0.050466667,0.048083333,0.000650033,0.001516667,1014.19,8.02,30.04,22.44,17.82
1451625846,1.35265,0.003366667,0.050516667,0.048116666,0.000683367,0.0016,1014.19,8.02,30.04,22.44,17.82
1451625847,1.34715,0.003366667,0.050533333,0.048033334,0.000716633,0.00155,1014.19,8.02,30.04,22.44,17.82
1451625848,1.342316667,0.003366667,0.0504,0.04805,0.000666666,0.0016,1014.19,8.02,30.04,22.44,17.82
1451625849,1.3423,0.003366667,0.050666667,0.04805,0.000683367,0.00155,1014.19,8.02,30.04,22.44,17.82
1451625850,1.3409,0.003383333,0.0504,0.048,0.0006833,0.001633333,1014.24,8.04,29.56,21.85,17.44
1451625851,1.3367,0.003366667,0.05045,0.04795,0.0007,0.001516667,1014.24,8.04,29.56,21.85,17.44
1451625852,1.33465,0.00335,0.050883333,0.04815,0.000683367,0.0016,1014.24,8.04,29.56,21.85,17.44
1451625853,1.331233333,0.00335,0.050516667,0.04815,0.0006667,0.001583333,1014.24,8.04,29.56,21.85,17.44
1451625854,1.462666667,0.003416667,0.05045,0.048066667,0.000600033,0.0016,1014.24,8.04,29.56,21.85,17.44
1451625855,2.54875,0.00335,0.051016667,0.046566666,0.00095,0.001533333,1014.24,8.04,29.56,21.85,17.44
1451625856,2.394283333,0.003383333,0.05095,0.046783333,0.000883367,0.0016,1014.24,8.04,29.56,21.85,17.44
1451625857,1.28265,0.0034,0.050716667,0.048233334,0.0007833,0.001583333,1014.24,8.04,29.56,21.85,17.44
1451625858,1.208233333,0.003416667,0.0504,0.048266667,0.000633366,0.00165,1014.24,8.04,29.56,21.85,17.44
1451625859,0.91105,0.00345,0.050666667,0.048216667,0.000550033,0.001683333,1014.24,8.04,29.56,21.85,17.44
1451625860,0.605583333,0.003433333,0.051,0.048116667,0.000433367,0.001583333,1014.24,8.04,29.56,21.85,17.44
1451625861,0.797916667,0.003416667,0.0509,0.04805,0.000199967,0.0016,1014.24,8.04,29.56,21.85,17.44
1451625862,0.796416667,0.0034,0.051266667,0.048066667,0.000200067,0.001616667,1014.24,8.04,29.56,21.85,17.44
1451625863,0.795483333,0.003416667,0.050833333,0.048083333,0.0001667,0.00165,1014.24,8.04,29.56,21.85,17.44
1451625864,0.81785,0.003433333,0.050783333,0.048066667,0.000383367,0.001633333,1014.24,8.04,29.56,21.85,17.44
1451625865,0.971366667,0.003433333,0.05075,0.048166667,0.0005667,0.001616667,1014.24,8.04,29.56,21.85,17.44
1451625866,1.347433333,0.003416667,0.050633333,0.048216667,0.000733333,0.001533333,1014.24,8.04,29.56,21.85,17.44
1451625867,1.433,0.003416667,0.050566667,0.048216667,0.00065,0.0016,1014.24,8.04,29.56,21.85,17.44
1451625868,1.69975,0.003383333,0.050916667,0.0475,0.000483333,0.001483333,1014.24,8.04,29.56,21.85,17.44
1451625869,1.753716667,0.003433333,0.0506,0.0475,0.000416733,0.001633333,1014.24,8.04,29.56,21.85,17.44
1451625870,1.72455,0.00345,0.050716667,0.04755,0.0004334,0.0016,1014.24,8.04,29.56,21.85,17.44
1451625871,1.560333333,0.003416667,0.05065,0.047616666,0.00075,0.00175,1014.24,8.04,29.56,21.85,17.44
1451625872,1.233116667,0.003433333,0.050683333,0.048116666,0.0008,0.00155,1014.24,8.04,29.56,21.85,17.44
1451625873,1.0414,0.003416667,0.050266667,0.048366666,0.0009167,0.001616667,1014.24,8.04,29.56,21.85,17.44
1451625874,0.98465,0.0034,0.050666667,0.04825,0.000899967,0.001516667,1014.24,8.04,29.56,21.85,17.44
1451625875,0.563183333,0.003433333,0.050683333,0.048216667,0.0007834,0.001816667,1014.24,8.04,29.56,21.85,17.44
1451625876,0.415933333,0.003433333,0.051033333,0.047983333,0.000800033,0.001566667,1014.24,8.04,29.56,21.85,17.44
1451625877,0.439566667,0.003416667,0.05095,0.047983334,0.0008167,0.001716667,1014.24,8.04,29.56,21.85,17.44
1451625878,0.438716667,0.003416667,0.051133333,0.047866667,0.0008334,0.00165,1014.24,8.04,29.56,21.85,17.44
1451625879,0.459466667,0.003433333,0.052,0.047916667,0.0008167,0.00175,1014.24,8.04,29.56,21.85,17.44
1451625880,0.439166667,0.0034,0.05115,0.04785,0.000783333,0.001583333,1014.24,8.04,29.56,21.85,17.44
1451625881,0.440366667,0.003433333,0.051033333,0.04795,0.000800033,0.001683333,1014.24,8.04,29.56,21.85,17.44
1451625882,0.539366667,0.0034,0.0512,0.048116666,0.000733367,0.001733333,1014.24,8.04,29.56,21.85,17.44
1451625883,0.823566667,0.003416667,0.050516667,0.048266667,0.000850034,0.0017,1014.24,8.04,29.56,21.85,17.44
1451625884,1.1418,0.003433333,0.050616667,0.0482,0.0009333,0.00155,1014.24,8.04,29.56,21.85,17.44
1451625885,1.17585,0.003433333,0.050483333,0.0482,0.000883367,0.0016,1014.24,8.04,29.56,21.85,17.44
1451625886,1.303083333,0.003383333,0.0506,0.047916667,0.0007667,0.001583333,1014.24,8.04,29.56,21.85,17.44
1451625887,2.37025,0.003416667,0.051083333,0.046466666,0.001500033,0.001566667,1014.24,8.04,29.56,21.85,17.44
1451625888,2.369466667,0.0034,0.051116667,0.046466666,0.001499967,0.0016,1014.24,8.04,29.56,21.85,17.44
1451625889,2.350633333,0.003416667,0.0512,0.046516667,0.0015167,0.001583333,1014.24,8.04,29.56,21.85,17.44
1451625890,2.261733333,0.0034,0.051316667,0.046466666,0.001583367,0.0015,1014.24,8.04,29.56,21.85,17.44
1451625891,1.9897,0.003416667,0.051766667,0.0465,0.001783334,0.0015,1014.24,8.04,29.56,21.85,17.44
1451625892,1.65835,0.003433333,0.0516,0.04635,0.002050033,0.001566667,1014.24,8.04,29.56,21.85,17.44
1451625893,1.654866667,0.003416667,0.051566667,0.046416666,0.002050033,0.001616667,1014.24,8.04,29.56,21.85,17.44
1451625894,1.653683333,0.003433333,0.05155,0.04645,0.002066666,0.00165,1014.24,8.04,29.56,21.85,17.44
1451625895,1.652416667,0.003416667,0.05155,0.04635,0.002,0.00155,1014.24,8.04,29.56,21.85,17.44
1451625896,1.649716667,0.003416667,0.05155,0.04625,0.002033334,0.00165,1014.24,8.04,29.56,21.85,17.44
1451625897,1.709233333,0.003416667,0.051633333,0.046133333,0.002083333,0.001666667,1014.24,8.04,29.56,21.85,17.44
1451625898,1.716816667,0.003416667,0.051766667,0.046166667,0.002066666,0.001683333,1014.24,8.04,29.56,21.85,17.44
1451625899,2.09405,0.0034,0.05195,0.045566667,0.0022667,0.001783333,1014.24,8.04,29.56,21.85,17.44
1451625900,2.265266667,0.00345,0.05195,0.0455,0.002200033,0.001616667,1014.24,8.04,29.56,21.85,17.44
1451625901,2.578466667,0.003416667,0.051583333,0.045616667,0.002100033,0.0016,1014.24,8.04,29.56,21.85,17.44
1451625902,2.786066667,0.003433333,0.051716667,0.045883334,0.001916667,0.001616667,1014.24,8.04,29.56,21.85,17.44
1451625903,2.7319,0.003383333,0.051483333,0.046033333,0.001850033,0.001516667,1014.24,8.04,29.56,21.85,17.44
1451625904,1.85565,0.003433333,0.05075,0.0474,0.001050033,0.001683333,1014.24,8.04,29.56,21.85,17.44
1451625905,1.03555,0.003416667,0.050383333,0.048516666,0.000933366,0.001566667,1014.24,8.04,29.56,21.85,17.44
1451625906,0.9441,0.003433333,0.050516667,0.048483333,0.000900033,0.001683333,1014.24,8.04,29.56,21.85,17.44
1451625907,0.84795,0.003416667,0.050483333,0.048433333,0.000883367,0.001633333,1014.24,8.04,29.56,21.85,17.44
1451625908,0.344183333,0.003416667,0.050866667,0.048183333,0.0007833,0.001666667,1014.27,8.04,28.84,20.96,17.64
1451625909,0.32205,0.00345,0.05125,0.048183334,0.000750033,0.00145,1014.27,8.04,28.84,20.96,17.64
1451625910,0.319933333,0.003433333,0.050883333,0.048233334,0.000750033,0.00165,1014.27,8.04,28.84,20.96,17.64
1451625911,0.320083333,0.003433333,0.051266667,0.04815,0.000799967,0.001516667,1014.27,8.04,28.84,20.96,17.64
1451625912,0.318866667,0.003416667,0.051033333,0.048133334,0.000733367,0.001616667,1014.27,8.04,28.84,20.96,17.64
1451625913,0.318866667,0.003433333,0.050933333,0.048166667,0.000750033,0.001633333,1014.27,8.04,28.84,20.96,17.64
1451625914,0.317483333,0.003416667,0.050933333,0.04815,0.000766733,0.001683333,1014.27,8.04,28.84,20.96,17.64
1451625915,0.318966667,0.00345,0.051266667,0.048066666,0.000783367,0.001416667,1014.27,8.04,28.84,20.96,17.64
1451625916,0.319266667,0.0034,0.05125,0.048083334,0.0007667,0.001566667,1014.27,8.04,28.84,20.96,17.64
1451625917,0.3188,0.003433333,0.051466667,0.04815,0.00075,0.0016,1014.27,8.04,28.84,20.96,17.64
1451625918,0.416583333,0.003416667,0.05095,0.04795,0.0008,0.001716667,1014.27,8.04,28.84,20.96,17.64
1451625919,0.7825,0.003416667,0.051183333,0.047633334,0.000933334,0.0016,1014.27,8.04,28.84,20.96,17.64
1451625920,1.258216667,0.00345,0.050883333,0.047516666,0.000833334,0.001783333,1014.27,8.04,28.84,20.96,17.64
1451625921,1.497133333,0.00345,0.050716667,0.047666667,0.0007,0.00165,1014.27,8.04,28.84,20.96,17.64
1451625922,1.493066667,0.00345,0.051066667,0.04765,0.000716733,0.0016,1014.27,8.04,28.84,20.96,17.64
1451625923,1.35845,0.003433333,0.050766667,0.047683333,0.000700067,0.001666667,1014.27,8.04,28.84,20.96,17.64
1451625924,1.197766667,0.003416667,0.0509,0.047766667,0.0007167,0.001683333,1014.27,8.04,28.84,20.96,17.64
1451625925,0.322266667,0.00345,0.0512,0.048216667,0.0007667,0.001533333,1014.27,8.04,28.84,20.96,17.64
1451625926,0.31985,0.00345,0.050983333,0.048166666,0.000766733,0.001766667,1014.27,8.04,28.84,20.96,17.64
1451625927,0.31845,0.003433333,0.051283333,0.048166667,0.000816667,0.00155,1014.27,8.04,28.84,20.96,17.64
1451625928,0.31695,0.0034,0.050966667,0.048183334,0.000733333,0.00175,1014.27,8.04,28.84,20.96,17.64
1451625929,0.317466667,0.003416667,0.051233333,0.048166667,0.000733333,0.001633333,1014.27,8.04,28.84,20.96,17.64
1451625930,0.316616667,0.003433333,0.05095,0.048016667,0.000766733,0.001716667,1014.27,8.04,28.84,20.96,17.64
1451625931,0.317983333,0.0034,0.051033333,0.048033334,0.0007667,0.00165,1014.27,8.04,28.84,20.96,17.64
1451625932,0.317133333,0.003433333,0.051283333,0.048133334,0.000733367,0.001666667,1014.27,8.04,28.84,20.96,17.64
1451625933,0.353933333,0.0034,0.051,0.048016667,0.0008,0.001566667,1014.27,8.04,28.84,20.96,17.64
